summary	sentiment	genuineness
The good, The Bad and The ugly	0.5936776	0.91389394
Problem:  Ipad  or  Samsung Note 10.1	0.99608254	0.88933086
very good	0.9850252	0.847961
Nicest Android tablet I've used to date	0.9976252	0.80654025
i love it !	0.91764814	0.6367525
Awesome!	0.98285806	0.8329069
Excellent tablet.	0.9806004	0.6230812
College student - Refurbished	0.9887814	0.83071005
More bang for your buck	0.93558055	0.8685366
love it but....	0.85032016	0.6202972
THE BEST TABLET SO FAR	0.6692481	0.33147597
It's good product	0.7388173	0.2514308
Is a great gadget.	0.9968215	0.6296872
Go Samsung	0.9855295	0.6815539
Perfect	0.9935595	0.8648389
just great!!!	0.9938069	0.624732
best tab	0.8526971	0.5799195
First tab and fail in love! / Primera tablet y enamorado!	0.9855899	0.375737
Helps Keep Me Organized	0.82735777	0.6874842
limited apps	0.7754753	0.5139415
The Samsung Galaxy Note 10.1 is amazing~	0.8269343	0.9023408
Absolutely Love this Tablet	0.9936939	0.92716074
awesome	0.74291974	0.63026017
Samsung Galaxy Note 10.1	0.2687622	0.63325477
Best purchase I've made in a long time	0.98654306	0.83561194
Amazing tablet that got a bad rap from tech reviewers.	0.58603084	0.80048674
WAY MORE THAN EXPECTED!!!!!!!!	0.94140875	0.9204212
Fabulous tablet.	0.99101007	0.75284195
AWESOME	0.8888176	0.74908423
Totally worth it!	0.34430802	0.7773754
Gave iPad to my daughter as a toy. Note 10.1 for my productivity!!!	0.9416941	0.8327941
GREAT TABLET!!!	0.51093185	0.3209969
the best tablet	0.980335	0.42379832
Great Tablet Great Price, fast and the sound is amazing	0.99716645	0.8316053
Amazing for artists	0.98880136	0.6383612
ok	0.92909443	0.52537715
Excelente producto/excelent device	0.9351989	0.61126727
Different tablet then those I things	0.94679016	0.58860284
The best tablet ever	0.81771725	0.56053853
Galaxy Note	0.80912304	0.594998
Note 10.1	0.9045159	0.40726382
Blows away iPad 4	0.8751644	0.7587497
Great tablet	0.9269467	0.4767685
Extremely happy customer	0.7557548	0.33600152
Not quite there yet!	0.94422454	0.54654
Fantastic tablet!	0.9986388	0.8143357
Nice product	0.7963981	0.103958264
Great tablet but it does not support flash!	0.061094448	0.44157326
Fantastic tablet	0.9992848	0.81545925
Wish I had bought a 3G or 4G version	0.81164926	0.8001567
Just what I want it!!	0.97794265	0.70042515
BROKEN	0.013144372	0.49356443
No regrets	0.93432647	0.90503985
Awesome, but not without it's booboos.	0.6936621	0.8207635
Love this tablet	0.9525871	0.8768058
Love my Note	0.74932444	0.7527614
Samsung Galaxy Note 10.1	0.47456917	0.52853316
turn it on and go	0.98288995	0.70673764
convenient	0.9509443	0.738273
Everything I hoped for and more!	0.9318437	0.7715675
Excellent for Students!	0.9990965	0.96789986
Great 10 inch Tablet!	0.8121972	0.9103661
Great tablet	0.99421823	0.82301974
Does not support Adobe Flash	0.074006826	0.55578244
Took some getting used to but worth the effort	0.8651908	0.80371636
Price Was Cheaper at WalMart Got it for $350.00	0.5674906	0.047532413
6 months later there are issues	0.1955068	0.6576904
What's an iPad?	0.9702449	0.8509456
Solid performer	0.9877571	0.39641368
HOPEFULLY IT WILL MEET ALL MY DEMANDS.	0.6796982	0.30196512
Awesome!	0.89044255	0.7173069
Samsung Note 10.1	0.97041714	0.6850897
Best Tablet on the market	0.981289	0.48872244
love it	0.96991414	0.9556611
Love it	0.97919136	0.5029532
LOVE IT!!	0.9438834	0.81606793
I wish they would've told me that...	0.48574218	0.83863455
Purchased Just for Drawing/ Sketching	0.7199246	0.86197245
Love it!	0.9671144	0.45153305
Wonderful tablet!!	0.9992873	0.77820325
So Nice	0.98348385	0.63413125
nice machine	0.97273004	0.68087447
love it!	0.9894304	0.6957376
Product 4 stars, shipping ?????	0.46204245	0.6017577
Galaxy Note Tab 10.1	0.9901669	0.80459934
S-Pen makes this tablet a class of its own. This tablet competes mainly with Windows 8 tablets	0.8369604	0.9039699
Great Tablet	0.9883273	0.73492223
Good product as described!	0.80325997	0.48874614
:)	0.20068574	0.5640593
Awesome!	0.9909763	0.6348917
maybe we got the lemon....but ours overheats, crashes, battery dies-Samsung Customer/Tech Support is THE WORST!!!	0.0067354855	0.7158948
Nice tablet	0.89459956	0.5756503
Nice tablet.	0.5155774	0.507184
Refurbished is New!	0.9968792	0.68968517
Good for lightweight traveling	0.078486644	0.57413733
Perfect power, great value for a quad core	0.9334474	0.8275944
Good for the price and for a student, but doesn't support flash at all	0.33449325	0.8051931
Amazing Tablet	0.4635962	0.46917212
Built to Last	0.9968845	0.82948965
I love this thing.	0.7089752	0.84393233
it is the best thing I have ever bought.	0.98465836	0.71520656
Love it!	0.97532123	0.7535288
Good tablet for 2012	0.8720427	0.8665144
Not so good	0.051696345	0.4965474
Bye bye Apple Ipad	0.77074635	0.7843157
Would highly recommend!	0.97575074	0.7194532
Top Notch Tablet!	0.9789231	0.8476375
The BEST phone I've ever had!	0.9609728	0.89973015
I LOVE it	0.9815547	0.903886
This tablet is the tits.	0.9915666	0.7343943
Highly Impressed	0.96799856	0.7719873
LOVE IT	0.9370482	0.8943076
Doesn't work--replaced	0.030253844	0.60148597
Love this tablet - replaced original iPad	0.9821844	0.92601
Love it!	0.9987802	0.73465884
Samsung Galaxy Note 10.1	0.9773334	0.52744615
Fantastic	0.9952122	0.6656389
Great tablet - S-pen is great	0.93040484	0.669554
Exceeds all expectations	0.9847429	0.8130003
One of my fav gadgets.	0.9337011	0.76391613
Great tablet	0.98872674	0.7797364
Love it!!	0.99308723	0.86105996
Best Decision I Ever Made!	0.98082536	0.91813505
Love Samsung!	0.891789	0.7489996
Nice Tablet	0.7860272	0.7167149
Now that's a tablet	0.8476929	0.9096316
Love the tablet	0.98171943	0.6367579
Nice tablet, minimal Samsung support	0.81684816	0.8631916
Decide before you buy	0.9483914	0.72508466
SD card slot usles	0.6759241	0.63687116
Excellent tablet	0.9832787	0.5964795
Great Tablet	0.9592606	0.90117323
Awesome Don't Buy Tab 3, get this	0.41149667	0.43356493
An amazing tablet to own!  Please purchase one!	0.9926358	0.8715226
The product is perfect!	0.9725515	0.47945035
I'm in love with it	0.96524394	0.8025503
Perfect for any student	0.9980411	0.7769684
wow	0.98795587	0.8104603
Awesome Tablet	0.99842095	0.9344495
Very nice Tablet till Next Gen.	0.933207	0.83505446
i love it	0.98095244	0.6115986
nice tablet	0.9888649	0.5888927
Poorly packaged	0.09329342	0.42819473
In a class of its own	0.93107873	0.9075111
Satisfied customer	0.7564659	0.69066703
BE SPECIFICS	0.09271441	0.16536163
Horrible experience with this tablet.	0.0016010168	0.6804647
Samsung Galaxy Note 10.1 (16GB, White)	0.97981024	0.92874104
Awesome	0.998933	0.76081157
Love this thing	0.99921334	0.8613431
the best tablet ive used	0.6785108	0.4791151
Completely rubbish tablet that doesn't work	0.36413723	0.7451545
A very for tablet for every one	0.9555466	0.83358586
the ultimate tablet	0.99795157	0.7789923
Came chipped	0.8592392	0.7762009
good table	0.3729885	0.38892955
GREAT!	0.9795686	0.4472751
I do not advise buying this tablet	0.33019975	0.38854015
Great buy for the money	0.98089266	0.3631875
great tablet	0.9124101	0.70377815
Sluggish and back gets very warm.	0.70489794	0.72290134
Love it	0.9766367	0.8093615
love, love, love this!	0.98023236	0.868592
The best tablet !	0.99025446	0.84640414
Incredibly useful	0.9239765	0.86197436
Love this tablet!	0.9957333	0.79579747
Review of 3rd Note 10.1 still awesome!	0.80843765	0.898335
Glad I got it	0.9512601	0.9126818
Good for the S Pen stylus, mot much else	0.21745071	0.94656974
Love It	0.9898024	0.8636046
Impressive and your best bet is to get it here.	0.7881048	0.6326014
Solid product with great screen	0.95360637	0.58502746
Work and Home Companion	0.40039605	0.44763106
Easy to use	0.6676927	0.4651879
Great Tablet	0.9993826	0.8576112
No radio	0.95530266	0.6940651
Awesome!	0.9508871	0.70267844
Great Choice	0.9051726	0.45510903
absolutely great!	0.96154547	0.5773635
Excellent tablet with great productivity tools	0.9975237	0.8491981
This is the greatest purchase that I have ever made!	0.99601835	0.8886588
outstanding	0.9598078	0.51341873
Really like it.	0.91071296	0.6482348
My own thoughts on my Note 10.1 and iPad 2.	0.9185223	0.92135525
The best tablet ever!!!!	0.98333126	0.67971617
This is better than I expected	0.97344154	0.85038507
resolution matter most	0.48314193	0.7004726
Great Tablet	0.7931341	0.46730033
Way better then the Kindle!	0.096877545	0.24627422
Blows Kindle Fire Out of the Water!	0.27718395	0.7672744
Samsung Galaxy Note 10.1	0.9984471	0.7719473
So worth it!	0.98142976	0.8627289
nice device	0.614555	0.5452285
very pleased	0.9327504	0.8524234
Wow!	0.994679	0.6361351
Still in love a year and a half later--THE device I had been waiting for	0.9794232	0.920772
best choice	0.99540734	0.70777756
This is Great.	0.9927926	0.6531323
Very nice Tablet	0.9881236	0.7262245
Feature-Packed Tablet, Better than Expected	0.970772	0.8370771
great&iexcl;	0.9195991	0.6406288
Sent back.	0.5245577	0.4759951
Awesome Tablet	0.5912874	0.27948347
She Loves it!!!!	0.89091426	0.6124667
very very good	0.97984594	0.58461833
Samsung Galaxy Note 10.1	0.65954995	0.4911782
FANTASTIC PRODUCT	0.60697746	0.5317203
Delivery Issue - $550 Tablet Left On Porch Without Knocking	0.981577	0.63943315
If you can't afford a cintiq, this is a great alternative.	0.948756	0.9663983
Had this for 7 months and this is a great tablet.	0.95920914	0.7869776
WARNING!! NO CHARGER	0.050398286	0.32687044
Somewhat Disappointed...	0.17976296	0.15619004
Awsome functions than iPad	0.98536474	0.8380495
Worth it	0.8914459	0.91357416
Galaxy Note 10.1- Amazing Tablet for Sketch, Write and Paint :D!!!	0.94616127	0.92057306
Sync Problems	0.20998755	0.6959162
Absolutely Amazing!	0.93803483	0.90448165
Even better than expected...	0.57423455	0.5902511
Good Tablet, but Not Great	0.47391155	0.94610524
Handy Device!!!	0.9765562	0.9372514
Awesome!	0.9977671	0.80413675
Finally!	0.8658189	0.71247315
Best purchase I ever made	0.9953969	0.8204997
Not really a professional tablet	0.35822153	0.62513936
Poor Inspection process and Bypassing Customer Service responsbility	0.07846894	0.7335369
Drawbacks	0.118143894	0.6994199
beware of android version	0.62008476	0.78447515
Thought it was the 2014 model	0.84643114	0.57873017
Great tablet	0.9984825	0.91977507
great prduct	0.97095305	0.67230546
great product	0.48376077	0.20900609
Flash not supported.	0.23679447	0.6491662
After a Thorough Shootout	0.24811749	0.8790126
Love it!	0.36990985	0.5263219
Better than my ol' iPad!	0.9293503	0.84774166
Same price as Brandsmart	0.7487059	0.65944093
Galaxy Note 10.1	0.9533228	0.94633216
I am very surprised.	0.9608795	0.5265282
Amazing and innovative product	0.99897194	0.8821856
Excellent tablet, excellent price, perfect size	0.6887419	0.68073815
5 Stars all the way	0.9952443	0.6875998
love it!!!	0.895491	0.82601017
love this tablet	0.99928695	0.85859424
very bad	0.4234299	0.11632228
Great table until now	0.51605564	0.49049798
Samsung does it again!	0.9903966	0.8632296
Like it with some hesitation....	0.8788025	0.7969101
nice	0.9870156	0.4641357
great!	0.9685941	0.5764491
Love it	0.9677329	0.728371
How to Citrix Get Receiver to work:	0.79500467	0.8671363
Great	0.99967265	0.60737604
Excellent Tablet and Perfect for Students	0.8689486	0.9680847
Awesome!	0.97728604	0.873222
Great tablet!	0.8139863	0.85888034
Samsung Galaxy Note 10.1 (16GB, White)	0.82414716	0.48273256
Samsung Galaxy Note 10.1 Tablet	0.8729126	0.8782313
Dear Samsung, ....I love you like cooked food	0.8811053	0.9241017
Asus t700 is a much better choice	0.3478558	0.8053942
How did I do without this?!	0.9919694	0.8203791
wonderful piece of machinary	0.9886551	0.48173675
Night Hawk	0.95445985	0.56346816
I've wanted one forever and indulged over a year late...	0.95316565	0.9041627
best tablet ever	0.9979645	0.92073584
Good value for the price	0.9646404	0.6986726
Being productive at home	0.6254581	0.49757707
Wow, what a mess	0.005236052	0.495299
love it!	0.9986418	0.70917386
Great product	0.45044255	0.6538981
Excellent product, especially the S pen.	0.7251218	0.69038457
Samsung note 10.1 excelent	0.9045156	0.6088268
Best android Tablet I've owned	0.74627465	0.76358855
Excelente Gadget	0.7097097	0.23653466
Great tablet with little room for improvements	0.9872765	0.889245
NOT BAD	0.07919104	0.3154787
Great Product!	0.9952455	0.7598804
Samsung hits a bulls-eye	0.78420967	0.94504035
great android tablet... with kick	0.9798324	0.83029306
Why would anyone buy an iPad?	0.79511607	0.68023837
Two problems	0.8142214	0.676298
Real Happy	0.9758867	0.77156436
Un gran producto	0.9612623	0.31574708
A new way of doing computing.	0.9939856	0.6019996
Very Satisfied!	0.99670285	0.8424509
Excellent tablet, loads of features	0.9499107	0.9203201
Amazingly fast and responsive!	0.9904608	0.83525026
Really love this.	0.98150706	0.7800675
Satisfied	0.98894227	0.66980517
I LOVE IT	0.9188608	0.29309952
WiFi suddenly doesn't work	0.04619182	0.60711783
I have finally arrived..	0.9325091	0.94538134
Use it all the time.	0.95625854	0.4844661
Meh.	0.056721475	0.6505294
novice opinion	0.974601	0.5952486
Okay, Might be better options out there	0.27450734	0.6460713
Overall good, but Bluetooth is worthless	0.28625923	0.651947
galaxy note 10.1	0.98135144	0.76636666
I am Very Happy with This Tablet	0.98409307	0.72626686
Samsug GB eater	0.52276284	0.6140217
The best there is in the tablet world at this point	0.9292374	0.9472269
Has some issues	0.14600085	0.46943173
Pretty awesome little tablet	0.980057	0.7696719
wonderful	0.9965305	0.77904236
Poor	0.07444979	0.6265343
Power Connector: Somebody's Gotta Be Kidding!	0.049574845	0.6424477
For every thing I do, my Samsung Galaxy Note 10.1 is there	0.9905812	0.9050706
More of a Toy than Productivity Tool	0.2166191	0.896994
Please bring more s-pen specific apps!	0.84046835	0.88390356
Awesome Tablet	0.60928375	0.634506
Satisfied	0.6565557	0.5833174
From one artist to any others out there, do not buy this product.	0.09250869	0.64715683
An all around nice tablet, with some minor uh-ohs!	0.48613718	0.84048545
Samsung products are amazing	0.9718292	0.94717234
i love it	0.9914967	0.44308877
Very Useful tool.	0.9762507	0.90328914
It is the worst tablet I have ever used	0.010912004	0.5257093
If you don't like Apple products...	0.9793409	0.5439857
Best Tablet In Market!!! Just Love it!	0.9915177	0.5631058
much better in business use than ios and ipad	0.84681654	0.8650141
Fast and responsive	0.8770087	0.5808559
Great tablet	0.9939943	0.6998634
Best work productivity purchase I've made in a long time	0.9933101	0.93700546
loved it	0.96959555	0.387123
Perfect	0.9968285	0.8950831
Love It!!	0.9744163	0.7018645
Really Good	0.76007605	0.46956128
I love my Note 10.1	0.94949424	0.870816
Better than the Ipad4	0.9799033	0.59869057
I want so badly	0.2798669	0.20258756
This is awesome!!	0.87635076	0.40389413
samsung tablet	0.93036187	0.6368509
Help	0.050094876	0.3967755
Galaxy Note is great	0.99704486	0.7964178
Note 2 and Note 10.1 are basically the same thing.	0.29365522	0.4033937
Printing issues	0.3391316	0.4616586
This is a great tablet. I Purchsed it over a Nexus 10 which I also think is a great tablet. The difference being the s-note hand	0.6913049	0.4502472
good tablet	0.9131141	0.6395516
Very easy to use!  Love it!	0.96291065	0.6126376
print blows it all	0.10028022	0.5962381
just a tablet, somewhat poor design	0.31604406	0.7802986
Excellent Tablet, HD Blu-ray crisp color resolution & AWESOME delivery!!	0.9923901	0.81541383
Samsung Galaxy Note 10.1 (32GB, Deep Grey)	0.67169744	0.8644447
Samsung Wins Hands Down	0.18236038	0.84470725
Samsung should be careful what it wishes for when focusing on the pen feature	0.059865624	0.6841703
its like a dream	0.94607717	0.6108661
Five Stars	0.7555299	0.10011786
how to improve security of case	0.6055117	0.6812255
Samsung Galazy Note 10.1	0.54612315	0.5298009
Several of the app's I use does not have android apps.	0.90117604	0.7395787
Good	0.7723573	0.3970853
Does it all	0.81546175	0.75223607
Note review	0.7707939	0.7148278
Simply The Best	0.9800536	0.7542042
Happy with it	0.86968565	0.33868036
Very Good Tablet	0.99898154	0.7023336
Lack of compatibilty	0.35996032	0.3602108
Does everything and more	0.9943112	0.78209394
GREAT PURCHASE	0.48636192	0.2574839
Excellent product.	0.8991756	0.38549244
Comparing it to the 4th gen iPad when used for graphics / art	0.8377768	0.9202248
The best tablet on the market!	0.9271864	0.5496682
Very useful !!	0.92776346	0.8214739
GREAT PRODUCT!	0.5570357	0.28033194
its ok	0.28995082	0.30969507
Dissapointing	0.052488394	0.57889384
Really like it	0.99173015	0.68267107
Glitchy device, Horrible customer service	0.013538336	0.66050136
Awesome Tablet	0.99735534	0.9727578
Really like it	0.79825145	0.8558082
AWESOME TABLET	0.99325436	0.7412885
excellent	0.99289143	0.84700733
Great productivity tool for students	0.9138566	0.81923467
Laptop Guy	0.4874795	0.6295108
okay	0.47684306	0.5117095
The Wife Loves Her Note 10.1	0.4092575	0.42732507
Waoooo	0.6435917	0.29982615
Awesome, awesome, awesome	0.98687565	0.7405118
Nice..	0.99337935	0.577223
Very hard to print wIth	0.023944015	0.5539425
Galaxy Note 10.1	0.99789596	0.73665446
Minor complaints; overall GREAT tablet	0.93781614	0.73736995
Good product	0.4062153	0.2051134
Missing package	0.038225554	0.2522966
amazing product!	0.9886331	0.68439424
THANK YOU AMAZON!!!	0.9295429	0.8050353
This tablet is just awesome!!!	0.87692505	0.7798472
Good solid tablet	0.9495653	0.63238734
Best tablet	0.9773361	0.8413935
Does not add much for regular e-readers	0.21359636	0.6774438
The features I really wanted in a tablet	0.91716826	0.9851156
Samsung Galaxy Note 10.1 (32GB, Deep Grey)	0.9813059	0.5708541
not really 32 GB	0.6911865	0.702762
Great tablet, but would be better if it was cheaper	0.9647902	0.8661664
This has to the best product I bought for 2012!!!	0.9933642	0.75333834
A unique tablet	0.45474982	0.25379157
i love my galaxy note	0.9847728	0.64478064
Is Android for Tablets Ready For Prime Time?	0.35352078	0.7172487
So easy to use	0.9950257	0.93632555
Great Tablet!!! A++++++++++++++++++++	0.97612315	0.79379845
NOT HAPPY!!!! Got a defective product!	0.004357863	0.6958822
Much better than iPad!!	0.99562186	0.49830833
Got for XMAS.. Great GIFT !	0.99795085	0.76320153
DID NOT GET THE PEN	0.47533342	0.27622002
Great Tablet!	0.7785076	0.8939825
Galaxy Note 10.1	0.8303821	0.55893403
Samsung got it right this time.	0.8683372	0.91165876
crappy charging	0.0015175843	0.3973142
tough	0.9812781	0.62464577
One awesome tablet!!!!!	0.9991297	0.9074952
Great ideas	0.76555604	0.8413901
Exactly what I was looking for	0.91199297	0.90198416
Awesome Device!	0.98788506	0.79914856
terrible battery life and can not charge it while plugged in	0.022288468	0.5923749
OK	0.83694446	0.48508614
REALLY GREAT TABLET!	0.9988944	0.9075615
Not bad, but not great either	0.11807288	0.6411553
very nice tablet, check prices online before purchasing	0.6055126	0.7174076
Happy Wife Happy Life	0.99301034	0.8326595
S PEN	0.9056237	0.47037196
This is such a great table	0.96875507	0.729711
Very pleased!	0.9963871	0.7943422
Samsung Galaxy Note 10.1 Refurbished	0.9945416	0.865032
my first tablet	0.8663627	0.73963624
very good!!	0.9952443	0.6875998
Dreamy	0.9965559	0.49920276
Leave the iPad at the store!	0.527491	0.65532184
Very good Product ** highly Satisfied**	0.7340816	0.6285943
Awesome toy :)	0.9981534	0.55107296
LOVE it	0.9339741	0.7531221
very good	0.029247738	0.26856998
I love Samsung!	0.49948424	0.41079435
Go ahead and buy it	0.98745674	0.8894388
Samsung Galaxy Note 10.1	0.84047633	0.8154782
Daily Use	0.84236217	0.617446
Awesome device!	0.99735284	0.7733875
Amazon for Life!	0.98633516	0.11617634
Samsung tablet	0.9932586	0.6249325
Got it four days ago.	0.717054	0.11411373
I love it!	0.99742293	0.71961033
The Best Tablet ever seen	0.54538935	0.30227554
Disappointed with Samsung Galaxy Note 10.1	0.2740278	0.36471912
Great Product!	0.9800663	0.39283383
Nice Android	0.90936416	0.6270674
great item	0.76119125	0.51300734
Highly recommended	0.9328018	0.8312031
Nothing is PERFECT but this one is close....	0.33993867	0.5798013
This is GREAT customer service	0.9587671	0.5225446
I just absolutely love my tablet	0.99856645	0.7741216
Meh, I have to agree with others on the quaility	0.18446852	0.6437142
Love it!	0.9518516	0.78814137
So Happy with it.  Highly Recommend it	0.29776025	0.18197262
The More I Use It The More I Love It.	0.8999581	0.89007866
Good product	0.91522187	0.7069268
Love this tablet!	0.98520964	0.7268017
No Stylus	0.49739602	0.49932167
Galaxy Note 10.1	0.9797718	0.77421415
As expected	0.87041074	0.36844894
Galaxy Note 10.1	0.91561794	0.6670528
I shoulda bought one sooner	0.9953537	0.8192367
Loved It	0.9947842	0.7277055
Simply the best	0.8503787	0.89395744
best tablet in the market	0.5449533	0.47713783
would like more smooth and good resolution	0.8211009	0.45548266
Best tablet in the market	0.9975967	0.80358934
Tramples the Ipad (and I own both)	0.6769094	0.7867051
"I-LOVE-MY-SAMSUNG-GALAXAY NOTE-10.1""-TABLET!!!!  It's absolutly everything I expected it to be, and more!"	0.9065148	0.76187956
LOVE IT, BUT.........	0.8588624	0.3698168
Im obsessed	0.7687326	0.73532045
LOVE MY NOTE!!	0.9970299	0.9169151
Awesome device, only 1 con	0.9279982	0.7633706
Perfect!	0.95680743	0.8441573
A Worthy Update over the 1st Galaxy Tab 10.1	0.9987884	0.924871
Best tablet ever	0.9979855	0.7289788
awesome tablet!!!!!!	0.97892684	0.6855232
Bad charger, Bad Quick Commands... Elsewise, nice.	0.49188733	0.7398857
An Amazing Tablet	0.9380992	0.90585023
A decent product but could be better	0.33200595	0.82990396
New computing companion	0.95553106	0.7427115
Dislike	0.31575337	0.3253309
Great device	0.9355009	0.9122941
Camera would not work	0.0072804084	0.44295353
My first tablet	0.842529	0.49392715
Great Item!!!	0.012065154	0.17413418
Outstanding and Came with Jelly Bean 4.1.1	0.96377224	0.75385654
Innovative Tablet	0.32352498	0.6847347
GO REFURBISHED...THE PRODUCT WAS AS GOOD AS NEW...SAVE MONEY...BE HAPPY...!!!	0.81926143	0.3525667
Wow	0.95546293	0.35427397
I like it	0.9452563	0.87535065
Love it!	0.85199386	0.598124
Mom loves it	0.9220863	0.6071135
A Student's Dream Tablet	0.9908627	0.9719301
Excellent Tablet - great investment	0.98464924	0.8315434
Love it!	0.70418185	0.2840237
like it.....	0.61305976	0.545136
I love it!	0.9685279	0.7310219
Touch Panel Quit Working After less than 24hrs	0.15229377	0.5586125
Ultimate Work Tablet	0.99470705	0.9554482
I just LOVE this thing	0.36200586	0.5027803
Android app for scrabble does not work	0.07077917	0.61742264
Samsung Galaxy Note 10.1 Should have been great....	0.31616178	0.7624556
Awsome Tablet, very fast.  Great for school.	0.850636	0.78608775
Great value after price drops.	0.97110903	0.75354385
Doesn't get any better than this	0.5124842	0.68705595
Good idea but not an amazing one	0.91340166	0.82968974
Samsung Galaxy Note 10.1	0.9879516	0.75391597
awesome tablet!!	0.73669964	0.6644919
Love. It.	0.97748077	0.82272536
Don't let the pen fool you, it's still an expensive toy	0.4471202	0.9158507
Absolutely amazing device!	0.9962985	0.7570736
Great Hardware hampered by inferior software.	0.3853888	0.7184429
BEWARE THE RETAIL PRICE, $549.99 is the price of the 2014 edition, NOT THIS VERSION	0.46526113	0.3353397
Experiencing a major problem after a week.	0.25711018	0.77550477
Beware... Prime members!	0.021457767	0.47338557
What I was looking for	0.9935794	0.86850315
Best purchase ever!	0.995288	0.59865373
Samsung Galaxy Note  10.1 32GB	0.6962089	0.3741276
Excellent Overall	0.99769396	0.7437762
Great Tablet	0.8995126	0.6508085
Great Value	0.9920785	0.79677445
Finally, a tablet for producing	0.96423984	0.92423505
touch screen problem	0.030190349	0.6460257
I like it but...	0.23500003	0.66152143
slow wifi on the note 10.1	0.41231784	0.5377883
Functional tablet, first-gen. game changer	0.9834495	0.9800529
Great Tablet	0.86326975	0.7431946
I honestly have nothing bad to say about this	0.9974963	0.9596296
Enjoying this tablet	0.9961085	0.7970535
Ignore the reviews, try it yourself	0.9345512	0.920698
Use it daily.	0.9230484	0.6871439
Reasonably satisfied with Note 10.1	0.62200487	0.61893564
Seems to work well	0.8975019	0.24501775
great tablet with some flaws	0.16372293	0.8072772
WIFI stopped working from time to time	0.026079724	0.6403317
THE TABLET I HAVE BEEN WAITING FOR	0.60285026	0.19665365
Awesome product	0.9881026	0.58620447
works great and love the spen and tablet	0.9294932	0.6894596
Amazon Samsung Galaxy Note 10.1	0.9819931	0.6146607
I am happy.	0.8125629	0.46936002
Do not waste your money.,.	0.021001855	0.5580474
Love It	0.99863356	0.775658
nice to use	0.9383841	0.8782226
The Pen is Awesome	0.6710068	0.4425472
Awesome Tablet for Writing, Editing, Multi Tasking and Creative Imagery...	0.36068735	0.49863908
Love it	0.9931933	0.7563757
How can 10 year-old technology be faster?	0.89276904	0.9060166
love it	0.90801436	0.34504247
Mac Users -- I Had To Return This	0.13847728	0.7138408
Love it!	0.868275	0.8283834
Quick Samsung money-grab	0.39502683	0.9175269
Definitely better than IPAD	0.83341706	0.2004742
Okay galaxy	0.03903533	0.4558819
Excellent tablet	0.99486274	0.5809501
Great tablet	0.94368625	0.7995381
Samsung Galaxy Note	0.9876857	0.6673548
The best tablet	0.99637043	0.66551
Best tablet EVER!	0.989426	0.79767054
Best tablet EVER!!!!!!!!!	0.09495686	0.5337394
Defective	0.646081	0.7376938
Galaxy Note 10 is Excellent	0.4734754	0.592281
Missing parts	0.010109953	0.4715221
Just what I was looking for	0.9878572	0.54580086
So glad I got this	0.9667713	0.72924376
Not user frendly	0.20379515	0.37222925
Sansung Galaxy Note 10.1	0.87232345	0.5649554
Great tablet for students	0.9447431	0.84473014
Very nice product	0.993379	0.5195623
this is pure headache	0.03019037	0.39737663
neat	0.94994265	0.12258064
Samsung Galaxy Note 10.1	0.8803427	0.79434764
Great	0.9921795	0.67387307
Nice tablet!	0.9082047	0.92292494
It's simply the Best!	0.9648494	0.4058301
Very Fast Tabl;et	0.81303185	0.52193534
Great Product	0.9540349	0.6059793
For those who wants to use this device to read	0.011197232	0.43506822
Love it!	0.7349883	0.7432866
love it	0.96238816	0.67139786
Very pleased indeed	0.86852384	0.9171855
I love my tablet.	0.9925678	0.8461698
Sure there are annoyances, but I think I'm responsibe for some of them.	0.6440071	0.7002866
Great Device	0.9785403	0.9258146
Excellent Entry	0.3605956	0.8701187
Galaxy note 10.1 is great	0.709554	0.7853615
Best Android tablet i've used	0.4596019	0.46432507
Great for annotating PDFs and Notes	0.64984465	0.8687537
iPad bites the dust	0.9487067	0.8855821
False advertising...	0.25920552	0.37764674
One Terrific Tablet!	0.9991026	0.8769627
*Very* satisfied with my Note	0.93320537	0.87133414
annoying	0.3932625	0.6108659
So far, so good	0.49586058	0.84048605
Samsung Galaxy Note 10.1 (32GB, Deep Grey)	0.9872593	0.8577849
after 3 months battery won't charge when the tablet is on	0.0042611393	0.5852437
I don't do iPads I only rock Gallaxy note	0.94785374	0.835036
Liking it so far but POWER INPUT IN WRONG PLACE	0.28469944	0.76395565
I love this!	0.9365254	0.9075196
I love my Samsung galaxy note	0.7433916	0.48840973
Great so Far	0.89874065	0.8418085
Great	0.3766738	0.50083244
The best !	0.9844923	0.5965428
amazing tablet	0.9810316	0.8073584
Everything I expected + one quirk	0.8542954	0.84928596
save your money	0.066738814	0.40303293
Great product	0.5748539	0.86763614
Amazing tablet	0.9975069	0.8506092
Excellent product, good quality.	0.9546523	0.38689902
